title,tag,info,comments,content
红玫瑰与白玫瑰,豆瓣图书标签: 张爱玲,张爱玲 / 花城出版社 / 1996-06 / 12.80元,(72352人评价),"“也许每一个男子全都有过这样的两个女人，至少两个。娶了红玫瑰，久而久之，红的变了墙上的一抹蚊子血，白的还是""床前明月光""；娶了白玫瑰，白的便是衣服上沾的一粒..."
半生缘,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2006-12 / 28.00元,(61126人评价),他和曼桢认识，已经是多年前的事了。算起来倒已经有十四年了——真吓人一跳！马上使他连带地觉得自己已老了许多。日子过得真快，尤其对于中年以后的人，十年八年都好像...
金锁记,豆瓣图书标签: 张爱玲,张爱玲 / 哈尔滨出版社 / 2005-6 / 13.5元,(44239人评价),《金锁记》写于1943年，小说描写了一个小商人家庭出身的女子曹七巧的心灵变迁历程。七巧做过残疾人的妻子，欲爱而不能爱，几乎像疯子一样在姜家过了30年。在财欲...
第一炉香,豆瓣图书标签: 张爱玲,张爱玲 / 花城出版社 / 1997-3 / 11.5,(32555人评价),沉香屑---第一炉香  沉香屑---第二炉香  茉莉香片  心经  封锁  琉璃瓦  年轻的时候  花凋   中国的日夜
半生缘,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2012-6-1 / 29.60元,(9623人评价),《半生缘》讲的是三十年代上海的一个悲惨的爱情故事。女主人公顾曼桢家境贫寒，自幼丧父，老小七人全靠姐姐曼璐做舞女养活。曼桢毕业后在一家公司工作，与来自南京的沈...
倾城之恋,豆瓣图书标签: 张爱玲,"张爱玲 / 北京出版集团公司,北京十月文艺出版社 / 2012-6-1 / 29.80元",(17408人评价),"传奇里的倾国倾城的人大抵如此。
到处都是传奇，可不见得有这么圆满的收场。胡琴咿咿哑哑拉着，在万盏灯的夜晚，拉过来又拉过去，说不尽的苍凉的故事——不问也罢！
..."
红玫瑰与白玫瑰,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2012-6 / 28.00元,(10011人评价),《红玫瑰与白玫瑰》收录了张爱玲1944年的中短篇小说作品。“也许每一个男子全都有过这样的两个女人，至少两个。娶了红玫瑰，久而久之，红的变了墙上的一抹蚊子血，...
小团圆,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2009-4 / 28.00,(45798人评价),"这是一个热情故事，我想表达出爱情的万转千回，完全幻灭了之后也还有点什么东西在。——张爱玲
《小团圆》以一贯嘲讽的细腻工笔，刻画出张爱玲最深知的人生素材，在她..."
小团圆,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2012-6 / 28.00元,(4708人评价),"我写《小团圆》并不是为了发泄出气，我一直认为最好的材料是你最深知的材料，但是为了国家主义的制裁，一直无法写。
这是一个热情故事，我想表达出爱情的万转千回，完..."
怨女,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2012-6 / 29.60元,(3649人评价),"她生于贫穷之家，因世俗虚荣的压力，嫁给一个半残废的富家少爷，虽有锦衣玉食，精神上确实茫然无依。
有目的的爱都不是真爱，女主角的愤懑与刻薄，被张爱玲描写的几近..."
流言,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2006-12 / 25.00元,(9093人评价),《流言》是张爱玲的随笔散文集，可以说是大珠小珠满玉盘。张爱玲称爱默生“警句很多”。在这本书中我们倒可以看到张爱玲满篇的警句佳句。如“上海人是传统的中国人加上...
色，戒,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2007-10 / 25.00元,(14680人评价),刻画女性心理，表现乱世之中的男女情感纠葛，是张爱玲最为擅长的。《色，戒》围绕这一主题，收入《红玫瑰与白玫瑰》《金锁记》《倾城之恋》《色，戒》《沉香屑：第一炉...
倾城之恋,豆瓣图书标签: 张爱玲,张爱玲 / 北京出版集团公司，北京十月文艺出版社 / 2019-3 / 49.50元,(391人评价),◑张爱玲中短篇小说集。收录创作于1943年至1944年创作的中短篇小说《第一炉香》《第二炉香》《茉莉香片》《心经》《封锁》《倾城之恋》《琉璃瓦》《金锁记》《...
流言,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2012-9 / 29.50元,(2009人评价),"读《小团圆》，不能不看张爱玲散文
全新修订，华丽上市！
散佚作品《不得不说的废话》等七篇首次收录，最新增补《炎樱衣谱》《寄读者》两篇文章。
读《小团圆》，对..."
张爱玲文集,豆瓣图书标签: 张爱玲,张爱玲 / 安徽文艺出版社 / 1992年 / 45元,(12610人评价),第一卷：《牛》《霸王别姬》《沉香屑 第二炉香》《茉莉香片》《心经》《封锁》《琉璃瓦》《年轻的时候》《花凋》《殷宝滟送花楼会》《等》《桂花蒸 阿小悲秋》《留情...
今生今世,豆瓣图书标签: 张爱玲,胡兰成 / 中国社会科学出版社 / 2003-9 / 23.80元,(10260人评价),《今生今世》是胡兰成坎坷一生的自传，他到日本后写成，书名为张爱玲所取。书中，他多情地描述了自己的生活和爱情。
红玫瑰与白玫瑰,豆瓣图书标签: 张爱玲,张爱玲 / 北京出版集团公司，北京十月文艺出版社 / 2019-3 / 49.50元,(295人评价),◑张爱玲中短篇小说集。收录创作于1944年至1947年创作的中短篇小说，包括《年轻的时候》《花凋》《鸿鸾禧》《红玫瑰与白玫瑰》《散戏》《殷宝滟送花楼会》《桂...
倾城之恋,豆瓣图书标签: 张爱玲,张爱玲 / 北京十月文艺出版社 / 2006-12 / 29.80元,(28923人评价),一九四四年八月十五日，张爱玲的小说集《传奇》由上海杂志社出版，书中收入中短篇小说《金锁记》、《倾城之恋》、《茉莉香片》、《沉香屑：第一炉香》、《沉香屑：第二...
海上花开,豆瓣图书标签: 张爱玲,张爱玲、韩邦庆 / 张爱玲 注释 / 北京十月文艺出版社 / 2012-7 / 29.50元,(606人评价),《海上花开:国语海上花列传1(张爱玲全集09)(2012年全新修订版)》内容简介：韩邦庆的《海上花列传》是一部描写清末上海妓院日常生活的长篇小说，旁及官场和...
﻿活着,豆瓣图书标签: 当代文学,余华 / 作家出版社 / 2012-8-1 / 20.00元,(366497人评价),《活着(新版)》讲述了农村人福贵悲惨的人生遭遇。福贵本是个阔少爷，可他嗜赌如命，终于赌光了家业，一贫如洗。他的父亲被他活活气死，母亲则在穷困中患了重病，福贵...
平凡的世界（全三部）,豆瓣图书标签: 当代文学,路遥 / 人民文学出版社 / 2005-1 / 64.00元,(213242人评价),《平凡的世界》是一部现实主义小说，也是一部小说形式的家族史。作者浓缩了中国西北农村的历史变迁过程，在小说中全景式地表现了中国当代城乡的社会生活。在近十年的广...
许三观卖血记,豆瓣图书标签: 当代文学,余华 / 南海出版公司 / 1998-9 / 16.80元,(160540人评价),《许三观卖血记》是余华1995年创作的一部长篇小说，它以博大的温情描绘了磨难中的人生，以激烈的故事形式表达了人在面对厄运时求生的欲望。小说讲述了许三观靠着卖...
人生,豆瓣图书标签: 当代文学,路遥 / 北京十月文艺出版社 / 2009-5 / 20.00元,(42090人评价),《人生》是路遥的一部中篇小说，发表于1982年，它以改革时期陕北高原的城乡生活为时空背景，叙述了高中毕业生高加林回到土地又离开土地，再回到土地这样人生的变化...
穆斯林的葬礼,豆瓣图书标签: 当代文学,霍达 / 北京十月文艺出版社 / 1988-12-1 / 32.00,(132191人评价),"一个穆斯林家族，六十年间的兴衰，三代人命运的沉浮，两个发生在不同时代、有着不同内容却又交错扭结的爱情悲剧。
这部五十余万字的长篇，以独特的视角，真挚的情感，..."
狼图腾,豆瓣图书标签: 当代文学,姜戎 / 长江文艺出版社 / 2004-4 / 32.00元,(136658人评价),《狼图腾》由几十个有机连贯的“狼故事”组成，情节紧张激烈而又新奇神秘。读者可从书中每一篇章、每个细节中攫取强烈的阅读快感，令人欲罢不能。那些精灵一般的蒙古草...
尘埃落定,豆瓣图书标签: 当代文学,阿来 / 人民文学出版社 / 1998-3-1 / 22.0,(46445人评价),一个声势显赫的康巴藏族土司，在酒后和汉族太太生了一个傻瓜儿子。这个人人都认定的傻子与现实生活格格不入，却有着超时代的预感和举止，成为土司制度兴衰的见证人。小...
主角,豆瓣图书标签: 当代文学,陈彦 / 作家出版社 / 2018-1 / CNY 85.00,(1637人评价),《主角》是一部动人心魄的命运之书。作者以扎实细腻的笔触，尽态极妍地叙述了秦腔名伶忆秦娥近半个世纪人生的兴衰际遇、起废沉浮，及其与秦腔及大历史的起起落落之间的...
白鹿原,豆瓣图书标签: 当代文学,陈忠实 / 人民文学出版社 / 1997-12 / 28.00元,(94825人评价),这是一部渭河平原五十年变迁的雄奇史诗，一轴中国农村班斓多彩、触目惊心的长幅画卷。主人公六娶六丧，神秘的序曲预示着不祥。一个家族两代子孙，为争夺白鹿原的统治代...
黄金时代,豆瓣图书标签: 当代文学,王小波 / 花城出版社 / 1999-3 / 19.00元,(108814人评价),《黄金时代》是《时代三部曲》之一。  这是以文革时期为背景的系列作品构成的长篇。发生“文化大革命”的二十世纪六七十年代，正是我们国家和民族的灾难年代。那时，...
兄弟,豆瓣图书标签: 当代文学,余华 / 作家出版社 / 2012-9-1 / 43.00元,(19701人评价),《余华作品:兄弟》是余华作品。《余华作品:兄弟》讲述了这是两个时代相遇以后出生的小说，前一个是文革中的故事，那是一个精神狂热、本能压抑和命运惨烈的时代，相当...
一只特立独行的猪,豆瓣图书标签: 当代文学,王小波 / 北方文艺出版社 / 2006-4 / 18.80元,(59802人评价),这本书里除了文化杂文，还有给其他书写的序言与跋语。这些序言与跋语也表明了我的一些态度。除此之外，还有一些轻松的随笔。不管什么书，我都不希望它太严肃，这一本也...
平凡的世界,豆瓣图书标签: 当代文学,"路遥 / 北京出版集团公司,北京十月文艺出版社 / 2012-3-1 / CNY 79.80",(30987人评价),《平凡的世界(套装共3册)》是一部现实主义小说，也是小说化的家族史。作家高度浓缩了中国西北农村的历史变迁过程，作品达到了思想性与艺术性的高度统一，特别是主人...
平原上的摩西,豆瓣图书标签: 当代文学,双雪涛 / 百花文艺出版社 / 2016-6 / 39.50元,(8634人评价),本书是双雪涛的第一部中短篇小说集，书中收录了10篇作品，小说风格不一，题材有校园成长类，奇人故事类，侦探悬疑类，作者的笔调朴素，冷峻又有文字表面按捺不住的恣...
西北雨,豆瓣图书标签: 当代文学,童伟格 / 后浪丨四川人民出版社 / 2019-10 / 42.00元,(131人评价),"联合报文学大奖得主童伟格代表作
一个关于离开或留下，逝去或复活，失落或寻找，溯想或遗忘……微苦、无伤的“说不完的故事”
✨内容简介
一个家族的命运难测不可解..."
一句顶一万句,豆瓣图书标签: 当代文学,刘震云 / 长江文艺出版社 / 2009-3 / 29.80,(32133人评价),《一句顶一万句》的故事很简单，小说的前半部写的是过去：孤独无助的吴摩西失去唯一能够“说得上话”的养女，为了寻找，走出延津；小说的后半部写的是现在：吴摩西养女...
许三观卖血记,豆瓣图书标签: 当代文学,余华 / 作家出版社 / 2012-9 / 24.00元,(34028人评价),《许三观卖血记》是余华1995年创作的一部长篇小说。《许三观卖血记》以博大的温情描绘了磨难中的人生，以激烈的故事形式表达了人在面对厄运时求生的欲望。小说讲述...
在细雨中呼喊,豆瓣图书标签: 当代文学,余华 / 南海出版公司 / 1999-1 / 18.00元,(22793人评价),作者以第一人称讲述了一个家庭的欢乐和苦痛，细腻地刻画了柔弱的母亲如何完成了自己忍受的一生，她唯一爆发出来的愤怒是在弥留之际；名叫孙广财的父亲又是如何骄傲地将...
